year,team,seed,opponent,win margin,previous tournament,tournament two years back,win percent,wins in last 10,percent of wins away,coach tenure,total seasons coaching,coach final fours,coach championships,coach NBA draft picks,automatic bid,RPI,Sagarin/ SRS,SOS,Total Games,ppg,ppg allowed,Efficiency,Efficiency Allowed,Rbs Per Game,Rbs Per Game Allowed,Steals Per Game,Steals Per Game Allowed,Blocks Per Game,FG%,3-pt%,TS%,free throw rate,assists per game,freshmen play time,sophomore play time,junior play time,senior play time,opp_seed,opp_previous tournament,opp_tournament two years back,opp_win%,opp_wins in last 10,opp_percent of wins away,opp_coach tenure,opp_total seasons coaching,opp_coach final fours,opp_coach championships,opp_coach NBA draft picks,opp_automatic bid,opp_RPI,opp_Sagarin/ SRS,opp_SOS,opp_Total Games,opp_Points Scored Per Game,opp_Points Allowed Per Game,opp_Efficiency,opp_Efficiency Allowed,opp_Rbs Per Game,opp_Rbs Per Game Allowed,opp_Steals Per Game,opp_Steals Per Game Allowed,opp_Blocks Per Game,opp_FG%,opp_3-pt%,opp_TS%,opp_free throw rate,opp_assists per game,opp_freshmen play time,opp_sophomore play time,opp_junior play time,opp_senior play time,Round
2003,Kansas,2,marquette,33,1,1,0.789473684,8,0.266666667,15,15,3,0,13,0,6,3,6,38,82.65789474,66.86842105,111.4,90.1,44.81578947,36.81578947,9.815789474,6.894736842,5.052631579,49.4,33.5,55.6,37.8,17.2,8.037974684,26.36434109,11.97368421,32.98666667,3,1,0,0.818181818,8,0.296296296,4,4,0,0,0,0,10,10,39,33,78.45454545,69.45454545,115.8,102.5,39.84848485,35.66666667,6,6.454545455,3.545454545,48.2,39.8,58,40.5,16.2,9,30.77192982,22.34210526,28.73684211,5
2003,Kansas,2,syracuse,-3,1,1,0.789473684,8,0.266666667,15,15,3,0,13,0,6,3,6,38,82.65789474,66.86842105,111.4,90.1,44.81578947,36.81578947,9.815789474,6.894736842,5.052631579,49.4,33.5,55.6,37.8,17.2,8.037974684,26.36434109,11.97368421,32.98666667,3,0,1,0.857142857,8,0.2,27,27,2,0,27,0,9,5,40,35,79.57142857,69.57142857,109.6,95.8,43.68571429,42.34285714,8.514285714,6.914285714,7.057142857,47.5,34.4,55,37.5,14.9,23.91447368,23.6,1.727272727,22.87142857,6
2004,Duke,1,alabama st,35,1,1,0.837837838,6,0.258064516,24,29,9,3,34,0,1,1,4,37,79.83783784,65.02702703,113.2,92.2,39.78378378,37.64864865,9.189189189,6.594594595,6.486486486,47.1,36.4,57.1,41.1,14.5,22.63461538,18.7382199,30.56756757,17.96551724,16,0,0,0.516129032,9,0.3125,8,19,0,0,0,1,230,261,305,31,61.41935484,61.70967742,93.7,94.1,37.51612903,35.22580645,7.064516129,8.225806452,3.064516129,42.1,33.5,51.5,45.4,10.2,13.12413793,28.03225806,17.79545455,20.33333333,1
2004,Kentucky,1,florida a and m,20,1,1,0.84375,9,0.407407407,7,13,1,1,8,1,2,7,7,32,73.90625,63.625,107.4,92.5,38.875,34.3125,7.78125,7.15625,3.4375,47.2,35.7,55.6,34.2,15.8,5.692307692,13.33566434,20.9122807,28.66326531,16,0,0,0.46875,6,0.4,3,5,0,0,0,1,262,271,310,32,72.21875,74.125,98.8,101.5,38.84375,42.375,8.46875,7.78125,1.59375,41.5,34.7,53.2,42.7,12.7,15.12790698,11.42105263,20.30708661,30.06349206,1
2004,St Joseph's,1,liberty,19,1,0,0.9375,9,0.5,9,9,0,0,0,0,3,4,46,32,77.375,62.3125,113.8,91.7,35.625,39.25,9.09375,6.5625,3.4375,47.5,40.4,58.5,33.6,16.3,3.811320755,15.48,29.265625,26.52459016,16,0,0,0.545454545,8,0.277777778,7,7,0,0,0,1,165,188,226,33,69.21212121,67.39393939,98.8,96.2,40.75757576,38.54545455,8.848484848,8.121212121,3.151515152,42.8,30.7,51.3,34,14,18.49090909,18.99056604,2,15.77777778,1
2004,Stanford,1,texas san antonio,26,1,1,0.9375,9,0.333333333,18,26,1,0,14,1,7,9,96,32,73.625,60.5,109.4,89.8,39.1875,33.5625,6.375,6.0625,4.4375,47.9,36.4,56.6,36.7,16.1,4.604651163,11.49038462,27.04273504,21.43023256,16,0,0,0.575757576,9,0.368421053,9,10,0,0,0,1,200,232,291,33,72.72727273,71.72727273,99.7,98.3,40.96969697,40.09090909,7.606060606,7.818181818,3,42.9,36.1,53,40.8,12.8,23.40816327,10.87234043,25.06060606,33.87878788,1
2004,Gonzaga,2,valparaiso,27,1,1,0.903225806,10,0.428571429,5,5,0,0,1,1,9,8,85,31,81.80645161,66.19354839,117.2,94.8,42.61290323,35.06451613,6.193548387,6.064516129,3.741935484,51,39.7,60.1,41,17.9,15.69072165,15.24193548,18.39130435,26.43925234,15,0,1,0.580645161,8,0.277777778,16,28,0,0,1,1,139,155,196,31,71.51612903,71,99.6,98.8,41.77419355,39.58064516,6.774193548,7.903225806,3.129032258,44,30.8,53,42.5,15.3,12.34868421,21.67647059,29.29032258,27.86666667,1
2004,Mississippi St,2,monmouth,33,1,1,0.866666667,8,0.461538462,6,6,0,0,3,0,4,14,39,30,77.26666667,66.56666667,108.6,93.6,44.63333333,36.06666667,9.333333333,7.233333333,4.4,46.5,35.4,55,40.6,13.9,10.05333333,16.55932203,24.19402985,25.61363636,15,0,0,0.636363636,7,0.285714286,6,6,0,0,0,1,116,184,206,33,68.27272727,67.45454545,99.1,97.9,36.45454545,39.78787879,7.636363636,7,2.545454545,41.7,35,52.8,38.4,13.8,11.05747126,17.91463415,27.28767123,17.624,1
2004,Oklahoma St,2,eastern washington,19,1,1,0.885714286,9,0.225806452,14,34,1,0,34,1,6,3,47,35,77.08571429,62.51428571,113.9,92.4,38.8,33.71428571,7.742857143,6.114285714,3.657142857,51.3,37.6,58.2,38.9,16,6.366666667,20.36470588,23.55445545,11.37142857,15,0,0,0.566666667,8,0.352941176,4,7,0,0,0,1,127,130,164,30,70.06666667,67.83333333,103.3,100,33.7,33.3,6.4,7.1,1.633333333,47.5,36.7,56.4,38.6,16,12.51,27.21348315,17.28915663,32.23333333,1
2004,Uconn,2,vermont,17,1,1,0.846153846,8,0.212121212,18,32,1,1,20,1,5,2,17,39,78.79487179,63.92307692,112,90.9,48.56410256,39.23076923,5.974358974,6.871794872,8.076923077,48,40.2,54.9,34.4,17.5,17.39175258,15.5034965,33.49333333,18.53947368,15,1,0,0.709677419,7,0.454545455,18,23,0,0,1,1,115,148,274,31,65.96774194,62.35483871,101,95.5,38.90322581,36.4516129,7,6.258064516,2.806451613,42.2,32.9,51.1,31.7,14.4,14.41509434,0,24.92028986,18.49074074,1
2004,Georgia Tech,3,northern iowa,5,0,0,0.736842105,6,0.285714286,4,7,0,0,2,0,16,5,11,38,76.60526316,67.15789474,105.1,92.1,40.65789474,40.47368421,8.894736842,7.026315789,4.526315789,46.5,36.6,55.6,38.2,15.2,3.25,19.5,21.29896907,19.77669903,14,0,0,0.677419355,9,0.238095238,3,10,0,0,0,1,59,85,102,31,69.25806452,65,103.9,97.5,37.83870968,38.06451613,5.322580645,6.35483871,2.032258065,44,35.4,55,39.4,13.2,15.8,23.32450331,17.6119403,21,1
2004,NC State,3,louisiana lafayette,9,1,1,0.677419355,6,0.238095238,8,11,0,0,0,0,17,16,8,31,72.93548387,65.09677419,109.1,97.3,36.83870968,35.87096774,6.709677419,6.774193548,2.225806452,45,34.5,57.2,35.6,14.6,17.05714286,20.03030303,23.07142857,26.43283582,14,0,0,0.689655172,7,0.35,7,7,0,0,0,1,71,76,122,29,77.03448276,68.96551724,108.3,96.9,36.82758621,38.5862069,8.965517241,5.448275862,2.137931034,46.5,37.1,56,34.1,16.3,4.28,19.98863636,28.29787234,26.3030303,1
2004,Pittsburgh,3,central florida,9,1,1,0.861111111,7,0.225806452,1,1,0,0,0,0,8,6,45,36,67.94444444,56.41666667,108.9,90.4,40.25,34.69444444,5.972222222,5.305555556,4.694444444,47.1,30.6,53.7,38.8,14.5,12.84482759,36.09375,19.37313433,23.9858156,14,0,0,0.806451613,9,0.48,11,11,0,0,0,1,62,91,209,31,70.35483871,61.80645161,105.3,92.5,39.67741935,35.58064516,9,7.870967742,4.548387097,45.7,35.3,55.2,29.4,16.8,16.38513514,19.53020134,0,28.93548387,1
2004,Texas,3,princeton,17,1,1,0.757575758,6,0.24,6,17,1,0,9,0,10,10,12,33,76.63636364,66.51515152,111.8,97,44.09090909,38.33333333,6.636363636,5.818181818,3.787878788,44.2,37.2,52.8,35.4,13.5,16.21126761,15.39285714,15.12698413,22.34337349,14,0,0,0.714285714,9,0.5,4,4,0,0,0,1,121,118,284,28,62.85714286,56.82142857,105.3,95.2,33.60714286,30.53571429,6.857142857,6.25,3.214285714,48.1,33.8,57.3,34.4,13.4,10.95283019,22.33333333,24.74698795,27.3559322,1
2004,Cincinnati,4,east tennessee st,3,1,1,0.78125,7,0.28,15,23,1,0,12,1,11,18,23,32,76.71875,64.25,110.9,92.9,39.96875,36.1875,7.53125,5.71875,5.25,45.8,38.7,54.8,38.1,16.2,13,19.80582524,15.54166667,29.375,13,1,0,0.818181818,9,0.444444444,1,8,0,0,0,1,61,71,208,33,79.33333333,69.42424242,103.5,90.6,41.66666667,41.96969697,11.57575758,6.636363636,5.818181818,45.9,34.7,54,37,15.3,10.17142857,27.62886598,16.13333333,30.65151515,1
2004,Kansas,4,illinois-chicago,25,1,1,0.727272727,6,0.208333333,1,11,0,0,4,0,15,17,10,33,75.84848485,67.21212121,106.9,94.7,42.24242424,38.84848485,7.03030303,6.878787879,5,46.5,33.5,54.9,38.6,17.3,13.64754098,8.785185185,29.93442623,4.9,13,0,1,0.75,10,0.541666667,8,8,0,0,0,1,87,82,229,32,69.46875,63,105.2,95.4,38.8125,36.125,7.71875,5.9375,2.65625,45.1,38.5,52.1,38.9,14.6,10.4494382,9.52688172,32.64583333,17.24418605,1
2004,Maryland,4,texas el paso,3,1,1,0.625,6,0.35,15,26,2,1,23,1,18,19,2,32,77.40625,72.125,103.4,96.4,44.46875,42.5,8.5625,7.71875,6.71875,44.1,33.7,51.1,41.5,14.1,11.97142857,27.96449704,5.764705882,0,13,0,0,0.75,7,0.25,2,2,0,0,0,0,46,41,105,32,77.46875,67.53125,110.1,96,37.5625,37.6875,7.125,5.78125,2.6875,47.7,38.4,58,46.7,16.3,21.12587413,16.52866242,2.076923077,23.71875,1
2004,Wake Forest,4,virginia commonwealth,1,1,1,0.677419355,6,0.285714286,3,11,0,0,4,0,20,15,9,31,83.5483871,76.12903226,112.8,102.8,39.61290323,36.51612903,8.935483871,7.741935484,3.064516129,47.6,38.6,57.6,44.7,15.7,17.63333333,18.96062992,26.33333333,1.75,13,0,0,0.741935484,9,0.347826087,2,2,0,0,0,1,54,73,143,31,71.03225806,64.06451613,103.5,93.4,40.74193548,36.09677419,6.741935484,7.741935484,3.870967742,47.5,39.2,55,35.9,13.1,19.88888889,17.96460177,19.80327869,33.64516129,1
2004,Florida,5,manhattan,-15,1,1,0.64516129,6,0.3,8,10,1,0,4,0,13,28,3,31,76.41935484,69.32258065,110.6,100.4,38.32258065,37.93548387,6.451612903,7.35483871,3.161290323,48.2,37.7,58.8,35.8,15.9,13.48623853,25.78195489,23.18918919,17.60714286,12,1,0,0.806451613,9,0.32,5,5,0,0,0,1,42,43,142,31,74.5483871,64,109,93.5,38.77419355,37.06451613,9.258064516,6.129032258,4.129032258,44.2,36.8,54.9,46.2,10.9,5.281690141,22.05714286,18.19753086,33.37704918,1
2004,Illinois,5,murray st,19,1,1,0.787878788,9,0.346153846,1,6,0,0,0,0,23,12,62,33,72.78787879,62.93939394,111,96,37.78787879,35.33333333,6.787878788,5.96969697,3.696969697,46.7,34.9,55.3,30,17.1,9.964285714,27.3362069,20.18897638,4.333333333,12,0,1,0.823529412,9,0.392857143,1,1,0,0,0,1,58,65,211,34,80.29411765,68.88235294,112.9,96.9,39.14705882,35.91176471,7.970588235,6.823529412,4.294117647,49.5,34,57.9,36.3,18.7,14.45977011,18.02631579,15.77358491,23.94705882,1
2004,Providence,5,pacific,-8,0,0,0.689655172,6,0.4,6,9,0,0,0,0,21,24,20,29,36.55172414,64.37931034,106.2,96.3,36.51724138,36,9.103448276,8.310344828,4.931034483,45,36.2,55.5,34.7,15.8,11.68421053,33.89655172,27.74683544,20.88421053,12,0,0,0.757575758,10,0.36,16,19,0,0,1,1,65,67,160,33,68.84848485,63.54545455,105.3,97.2,36.60606061,36.06060606,5.878787879,6.727272727,3.121212121,46.8,35.7,57.1,45.6,14.5,18.49324324,17.83673469,22.9516129,22.48484848,1
2004,Syracuse,5,byu,5,1,0,0.741935484,7,0.304347826,28,28,3,1,28,0,14,27,18,31,73.06451613,67.61290323,107.2,99.2,41.90322581,42,7.580645161,6.677419355,6.612903226,46.3,32.8,52.7,36.5,15,12.4516129,30.94642857,31.4516129,9.295454545,12,1,0,0.7,9,0.238095238,7,7,0,0,1,0,31,40,37,30,73.33333333,65.53333333,110.3,98.5,36.7,30.83333333,6.9,6.566666667,3.266666667,48.7,35,57.9,44.1,14.8,17.06122449,30.33333333,14.21176471,22.77192982,1
2004,Boston College,6,utah,7,0,1,0.705882353,8,0.333333333,7,16,0,0,1,0,22,31,22,34,68,63.17647059,104.1,96.7,39.52941176,36.23529412,7.058823529,7.176470588,3,45.5,32.6,53,44.6,16,21.392,24.24691358,18.72058824,29.08823529,11,1,0,0.727272727,7,0.291666667,15,20,1,0,8,1,36,44,68,33,64.66666667,57.36363636,107.1,95,37.3030303,30.36363636,4.424242424,6.909090909,3.363636364,47.1,38.7,56.3,34.1,12.9,19.58558559,21.04237288,0,31.37096774,1
2004,UNC,6,air force,11,0,0,0.633333333,5,0.263157895,1,16,4,0,15,0,19,11,5,30,82.13333333,74.76666667,108.8,99,43.03333333,38.76666667,9.5,8.166666667,4,45.8,35.1,54.3,39.1,18,4.328358209,22.8627451,21.63888889,0,11,0,0,0.75862069,7,0.363636364,1,6,0,0,0,0,70,55,183,29,59.89655172,50.86206897,109.7,93.1,22.82758621,30.06896552,7.75862069,4.655172414,2.344827586,48.1,37.9,60.6,37.2,13.3,9.528301887,21.47368421,24.31111111,28.55172414,1
2004,Vanderbilt,6,western michigan,13,0,0,0.696969697,5,0.217391304,5,11,0,0,2,0,27,22,25,33,73.15151515,65.03030303,108.3,96.3,38.15151515,37.63636364,7.515151515,6.272727273,3.393939394,44.9,36.7,55.2,35.2,16.4,8.852459016,17.78723404,17.8173913,23.87878788,11,0,0,0.838709677,8,0.346153846,1,10,0,0,0,1,44,37,175,31,78.51612903,66.09677419,113.4,95.5,42.22580645,35.58064516,8.903225806,5.677419355,2.677419355,45.9,37.1,55.6,39.7,15.3,8.5,17.81818182,20.82222222,24.55737705,1
2004,Wisconsin,6,richmond,12,1,1,0.78125,8,0.28,3,20,0,0,0,1,12,13,31,32,68.4375,56.96875,110.9,92.3,35.375,32.96875,6.875,5.15625,2.8125,44.7,33.7,54.4,40.5,13.3,17.02,18.20652174,29.42708333,13.91139241,11,0,0,0.606060606,7,0.5,2,10,0,0,0,0,47,49,38,33,64.51515152,59.51515152,99.8,92,37.36363636,37.33333333,7.121212121,6.545454545,4.333333333,41.1,31,50.6,36.1,12.3,14.02105263,15.01449275,14.89705882,27.77419355,1
2004,DePaul,7,dayton,7,0,0,0.6875,8,0.318181818,2,4,0,0,0,0,37,50,51,32,70.53125,67.84375,106.6,102.6,38.6875,34.28125,5.5,6.21875,2.3125,46.3,36.2,54.4,38.2,13.7,14.06306306,22.29032258,23.66386555,32.2173913,10,1,0,0.727272727,5,0.333333333,1,1,0,0,0,0,40,61,84,33,68,64.45454545,105,99.5,40.60606061,34.03030303,4.545454545,6.606060606,2.848484848,44.7,32.1,53.7,41,14.8,13.07142857,14.17699115,30.36363636,30.6407767,1
2004,Memphis,7,south carolina,16,1,0,0.733333333,7,0.272727273,4,16,1,0,3,0,32,30,65,30,72.4,65.3,105.7,95.4,40.93333333,38.13333333,7.266666667,6.266666667,5,42,35.9,52.4,38.3,14.2,22.22058824,20.86486486,29,8.05,10,0,0,0.676470588,4,0.304347826,3,18,0,0,4,0,45,36,66,34,70.08823529,62.64705882,103.7,92.7,39.55882353,40.47058824,8.823529412,6.647058824,5.205882353,43.4,32.7,52.3,35.4,14.7,17.95205479,16.55913978,21.08928571,23.22727273,1
2004,Michigan St,7,nevada,-6,1,1,0.6,7,0.277777778,9,9,3,1,7,0,39,42,21,30,71.26666667,67.5,109,103.3,33.2,31.2,7.133333333,7.066666667,1.8,49.2,40.1,59.4,38.5,14.7,10.06603774,17.77419355,24.64166667,14.1,10,0,0,0.735294118,9,0.2,5,5,0,0,0,1,29,21,44,34,75.85294118,66.38235294,108.1,94.6,42,36.05882353,6.411764706,6.176470588,4.529411765,45.3,34.3,54,41.6,14.1,15.75539568,29.56756757,29.41176471,22.77941176,1
2004,Xavier,7,louisville,10,1,1,0.702702703,9,0.346153846,3,4,0,0,1,1,35,20,43,37,71.21621622,63.21621622,107.6,95.5,38.59459459,36.51351351,6.810810811,6.027027027,2.351351351,44.1,37.6,54.2,37.7,13.4,19.00909091,18.36551724,0,32.57317073,10,1,0,0.666666667,4,0.25,3,18,4,1,15,0,24,25,16,30,73.16666667,61.53333333,103.7,87.2,39.96666667,40.96666667,8.3,6.1,5.066666667,41.9,33.8,53.2,36.4,15.3,9.313043478,23.74489796,20.51111111,28.65517241,1
2004,Alabama,8,southern illinois,1,1,1,0.606060606,6,0.25,6,9,0,0,4,0,26,26,1,33,72.12121212,68.03030303,107.8,101.7,38.3030303,37.51515152,6.454545455,4.818181818,3.363636364,45.1,37.8,55.3,40.7,12,22.76470588,24.43809524,25.56521739,19.74074074,9,1,1,0.833333333,8,0.44,1,1,0,0,0,0,25,39,104,30,71.03333333,62.96666667,106.5,94.4,38.76666667,37.93333333,10.06666667,6.133333333,3.033333333,44.3,33.8,52.4,30.4,14.1,16.78082192,15.71428571,27.96666667,23.83193277,1
2004,Seton Hall,8,arizona,4,0,0,0.677419355,6,0.333333333,3,4,0,0,0,0,28,29,19,31,71.87096774,65.41935484,106.2,96.7,40.06451613,37.25806452,6.677419355,6.032258065,3.064516129,45.8,34.7,54.3,34.6,13.1,8.2,16.10091743,28.29487179,30.9516129,9,1,1,0.666666667,6,0.3,21,31,4,1,41,0,41,38,54,30,87.13333333,78.46666667,114.7,103.3,42.86666667,38.7,6.866666667,7.2,4.5,48.6,25.1,58.1,33.5,18.7,13.95098039,28.77777778,25.93150685,4.086956522,1
2004,Texas Tech,8,charlotte,3,0,1,0.676470588,5,0.217391304,3,38,2,2,39,0,30,23,32,34,73.23529412,66.73529412,105.7,96.3,37.79411765,39,8.176470588,6.294117647,3.441176471,46.5,33.7,53.7,35.4,14.9,15.44776119,15.74137931,28.85294118,27.66666667,9,0,1,0.7,7,0.476190476,6,15,0,0,2,0,34,34,58,30,79.13333333,71.6,107.9,97.6,43.96666667,40.2,8.8,6.7,3,45,34,54.3,44.2,16.1,12.73333333,20.4137931,21.48672566,21.79775281,1
2004,Washington,8,uab,-2,0,0,0.612903226,8,0.315789474,2,8,0,0,1,0,60,63,69,31,82.03225806,79,107.2,103.2,38.77419355,38.61290323,7.290322581,6.580645161,2.935483871,46.6,35.3,55.6,41.2,16.2,15.79545455,23.16528926,13.46774194,16,9,0,0,0.6875,7,0.227272727,2,2,0,0,0,0,33,35,35,32,75.4375,69.3125,102.9,94.5,38.25,43.875,11.59375,6.5,3.59375,44,33,52,32.7,17.6,16.06944444,14.60625,2.5,19.65168539,1
2004,Duke,1,seton hall,28,1,1,0.837837838,6,0.258064516,24,29,9,3,34,0,1,1,4,37,79.83783784,65.02702703,113.2,92.2,39.78378378,37.64864865,9.189189189,6.594594595,6.486486486,47.1,36.4,57.1,41.1,14.5,22.63461538,18.7382199,30.56756757,17.96551724,8,0,0,0.677419355,6,0.333333333,3,4,0,0,0,0,28,29,19,31,71.87096774,65.41935484,106.2,96.7,40.06451613,37.25806452,6.677419355,6.032258065,3.064516129,45.8,34.7,54.3,34.6,13.1,8.2,16.10091743,28.29487179,30.9516129,2
2004,Kentucky,1,uab,-1,1,1,0.84375,9,0.407407407,7,13,1,1,8,1,2,7,7,32,73.90625,63.625,107.4,92.5,38.875,34.3125,7.78125,7.15625,3.4375,47.2,35.7,55.6,34.2,15.8,5.692307692,13.33566434,20.9122807,28.66326531,9,0,0,0.6875,7,0.227272727,2,2,0,0,0,0,33,35,35,32,75.4375,69.3125,102.9,94.5,38.25,43.875,11.59375,6.5,3.59375,44,33,52,32.7,17.6,16.06944444,14.60625,2.5,19.65168539,2
2004,St Joseph's,1,texas tech,5,1,0,0.9375,9,0.5,9,9,0,0,0,0,3,4,46,32,77.375,62.3125,113.8,91.7,35.625,39.25,9.09375,6.5625,3.4375,47.5,40.4,58.5,33.6,16.3,3.811320755,15.48,29.265625,26.52459016,8,0,1,0.676470588,5,0.217391304,3,38,2,2,39,0,30,23,32,34,73.23529412,66.73529412,105.7,96.3,37.79411765,39,8.176470588,6.294117647,3.441176471,46.5,33.7,53.7,35.4,14.9,15.44776119,15.74137931,28.85294118,27.66666667,2
2004,Stanford,1,alabama,-3,1,1,0.9375,9,0.333333333,18,26,1,0,14,1,7,9,96,32,73.625,60.5,109.4,89.8,39.1875,33.5625,6.375,6.0625,4.4375,47.9,36.4,56.6,36.7,16.1,4.604651163,11.49038462,27.04273504,21.43023256,8,1,1,0.606060606,6,0.25,6,9,0,0,4,0,26,26,1,33,72.12121212,68.03030303,107.8,101.7,38.3030303,37.51515152,6.454545455,4.818181818,3.363636364,45.1,37.8,55.3,40.7,12,22.76470588,24.43809524,25.56521739,19.74074074,2
2004,Gonzaga,2,nevada,-19,1,1,0.903225806,10,0.428571429,5,5,0,0,1,1,9,8,85,31,81.80645161,66.19354839,117.2,94.8,42.61290323,35.06451613,6.193548387,6.064516129,3.741935484,51,39.7,60.1,41,17.9,15.69072165,15.24193548,18.39130435,26.43925234,10,0,0,0.735294118,9,0.2,5,5,0,0,0,1,29,21,44,34,75.85294118,66.38235294,108.1,94.6,42,36.05882353,6.411764706,6.176470588,4.529411765,45.3,34.3,54,41.6,14.1,15.75539568,29.56756757,29.41176471,22.77941176,2
2004,Mississippi St,2,xavier,-15,1,1,0.866666667,8,0.461538462,6,6,0,0,3,0,4,14,39,30,77.26666667,66.56666667,108.6,93.6,44.63333333,36.06666667,9.333333333,7.233333333,4.4,46.5,35.4,55,40.6,13.9,10.05333333,16.55932203,24.19402985,25.61363636,7,1,1,0.702702703,9,0.346153846,3,4,0,0,1,1,35,20,43,37,71.21621622,63.21621622,107.6,95.5,38.59459459,36.51351351,6.810810811,6.027027027,2.351351351,44.1,37.6,54.2,37.7,13.4,19.00909091,18.36551724,0,32.57317073,2
2004,Oklahoma St,2,memphis,17,1,1,0.885714286,9,0.225806452,14,34,1,0,34,1,6,3,47,35,77.08571429,62.51428571,113.9,92.4,38.8,33.71428571,7.742857143,6.114285714,3.657142857,51.3,37.6,58.2,38.9,16,6.366666667,20.36470588,23.55445545,11.37142857,7,1,0,0.733333333,7,0.272727273,4,16,1,0,3,0,32,30,65,30,72.4,65.3,105.7,95.4,40.93333333,38.13333333,7.266666667,6.266666667,5,42,35.9,52.4,38.3,14.2,22.22058824,20.86486486,29,8.05,2
2004,Uconn,2,depaul,17,1,1,0.846153846,8,0.212121212,18,32,1,1,20,1,5,2,17,39,78.79487179,63.92307692,112,90.9,48.56410256,39.23076923,5.974358974,6.871794872,8.076923077,48,40.2,54.9,34.4,17.5,17.39175258,15.5034965,33.49333333,18.53947368,7,0,0,0.6875,8,0.318181818,2,4,0,0,0,0,37,50,51,32,70.53125,67.84375,106.6,102.6,38.6875,34.28125,5.5,6.21875,2.3125,46.3,36.2,54.4,38.2,13.7,14.06306306,22.29032258,23.66386555,32.2173913,2
2004,Georgia Tech,3,boston college,3,0,0,0.736842105,6,0.285714286,4,7,0,0,2,0,16,5,11,38,76.60526316,67.15789474,105.1,92.1,40.65789474,40.47368421,8.894736842,7.026315789,4.526315789,46.5,36.6,55.6,38.2,15.2,3.25,19.5,21.29896907,19.77669903,6,0,1,0.705882353,8,0.333333333,7,16,0,0,1,0,22,31,22,34,68,63.17647059,104.1,96.7,39.52941176,36.23529412,7.058823529,7.176470588,3,45.5,32.6,53,44.6,16,21.392,24.24691358,18.72058824,29.08823529,2
2004,NC State,3,vanderbilt,-2,1,1,0.677419355,6,0.238095238,8,11,0,0,0,0,17,16,8,31,72.93548387,65.09677419,109.1,97.3,36.83870968,35.87096774,6.709677419,6.774193548,2.225806452,45,34.5,57.2,35.6,14.6,17.05714286,20.03030303,23.07142857,26.43283582,6,0,0,0.696969697,5,0.217391304,5,11,0,0,2,0,27,22,25,33,73.15151515,65.03030303,108.3,96.3,38.15151515,37.63636364,7.515151515,6.272727273,3.393939394,44.9,36.7,55.2,35.2,16.4,8.852459016,17.78723404,17.8173913,23.87878788,2
2004,Pittsburgh,3,wisconsin,4,1,1,0.861111111,7,0.225806452,1,1,0,0,0,0,8,6,45,36,67.94444444,56.41666667,108.9,90.4,40.25,34.69444444,5.972222222,5.305555556,4.694444444,47.1,30.6,53.7,38.8,14.5,12.84482759,36.09375,19.37313433,23.9858156,6,1,1,0.78125,8,0.28,3,20,0,0,0,1,12,13,31,32,68.4375,56.96875,110.9,92.3,35.375,32.96875,6.875,5.15625,2.8125,44.7,33.7,54.4,40.5,13.3,17.02,18.20652174,29.42708333,13.91139241,2
2004,Texas,3,unc,3,1,1,0.757575758,6,0.24,6,17,1,0,9,0,10,10,12,33,76.63636364,66.51515152,111.8,97,44.09090909,38.33333333,6.636363636,5.818181818,3.787878788,44.2,37.2,52.8,35.4,13.5,16.21126761,15.39285714,15.12698413,22.34337349,6,0,0,0.633333333,5,0.263157895,1,16,4,0,15,0,19,11,5,30,82.13333333,74.76666667,108.8,99,43.03333333,38.76666667,9.5,8.166666667,4,45.8,35.1,54.3,39.1,18,4.328358209,22.8627451,21.63888889,0,2
2004,Cincinnati,4,illinois,-24,1,1,0.78125,7,0.28,15,23,1,0,12,1,11,18,23,32,76.71875,64.25,110.9,92.9,39.96875,36.1875,7.53125,5.71875,5.25,45.8,38.7,54.8,38.1,16.2,13,19.80582524,15.54166667,29.375,5,1,1,0.787878788,9,0.346153846,1,6,0,0,0,0,23,12,62,33,72.78787879,62.93939394,111,96,37.78787879,35.33333333,6.787878788,5.96969697,3.696969697,46.7,34.9,55.3,30,17.1,9.964285714,27.3362069,20.18897638,4.333333333,2
2004,Kansas,4,pacific,15,1,1,0.727272727,6,0.208333333,1,11,0,0,4,0,15,17,10,33,75.84848485,67.21212121,106.9,94.7,42.24242424,38.84848485,7.03030303,6.878787879,5,46.5,33.5,54.9,38.6,17.3,13.64754098,8.785185185,29.93442623,4.9,12,0,0,0.757575758,10,0.36,16,19,0,0,1,1,65,67,160,33,68.84848485,63.54545455,105.3,97.2,36.60606061,36.06060606,5.878787879,6.727272727,3.121212121,46.8,35.7,57.1,45.6,14.5,18.49324324,17.83673469,22.9516129,22.48484848,2
2004,Maryland,4,syracuse,-2,1,1,0.625,6,0.35,15,26,2,1,23,1,18,19,2,32,77.40625,72.125,103.4,96.4,44.46875,42.5,8.5625,7.71875,6.71875,44.1,33.7,51.1,41.5,14.1,11.97142857,27.96449704,5.764705882,0,5,1,0,0.741935484,7,0.304347826,28,28,3,1,28,0,14,27,18,31,73.06451613,67.61290323,107.2,99.2,41.90322581,42,7.580645161,6.677419355,6.612903226,46.3,32.8,52.7,36.5,15,12.4516129,30.94642857,31.4516129,9.295454545,2
